order_id,Customer_ID,order_date,total_amount,shipping_address,status
O500263,CUST725424,3/4/2024,4468.76,"798 Sanchez Fork, Bradleybury, TX 73255",Pending
O500264,CUST118503,10/6/2023,1990.35,"Unit 4164 Box 1313, DPO AA 15822",Returned
O500265,CUST418709,11/6/2023,3619.96,"39749 Clark Green Suite 649, Shelleychester, DC 15371",Returned
O500266,CUST723096,7/25/2023,724.58,"497 John Mountains Apt. 327, Bakerland, MN 81794",Returned
O500267,CUST299807,1/10/2025,4471.99,"06036 James Common, Jessicaborough, IA 93112",Shipped
O500268,CUST700428,5/28/2025,1091.11,"1783 Misty Rest Suite 609, Ethanville, HI 48720",Returned
O500269,CUST121422,6/25/2025,1472.08,"2319 Amanda Extension Suite 342, Port Heatherland, IN 27578",Returned
O500270,CUST564835,6/19/2024,511.15,"445 Velez Ramp Suite 734, East Bryanberg, IN 19134",Pending
O500271,CUST088330,10/27/2023,2265.35,"785 John Ramp, Lake Sean, AK 21309",Shipped
O500272,CUST139930,1/14/2025,2421.21,"952 Dennis Union Suite 285, East Lindafort, WY 75135",Shipped
O500273,CUST240931,11/21/2023,2076.6,"760 Davis Gardens, Figueroastad, DE 96246",Cancelled
O500274,CUST132356,3/30/2024,410.6,"9121 Daisy Springs Apt. 745, Carriefurt, WV 66680",Delivered
O500275,CUST939104,7/15/2024,1918.6,"159 Michael Mills, Garciaburgh, IN 45298",Shipped
O500276,CUST257204,7/10/2024,3458.16,"304 James Rapid Suite 633, Port Elizabeth, LA 69445",Pending
O500277,CUST663726,6/5/2024,1589.5,"27275 Miller Overpass Apt. 272, New Stephen, NJ 17358",Shipped
O500278,CUST479064,7/16/2024,4859.66,"665 Miller Unions, Robertfurt, NY 38338",Cancelled
O500279,CUST946048,5/2/2024,4317.1,"Unit 4497 Box 7340, DPO AP 33274",Shipped
O500280,CUST851616,3/15/2024,4831.78,"USS Vasquez, FPO AE 05191",Delivered
O500281,CUST636794,2/21/2024,2157.79,"05292 Cooper Ports Apt. 277, West Matthew, NJ 18734",Cancelled
O500282,CUST725176,12/24/2023,4607.7,"7373 Merritt Walk, Lake Wesley, OR 94396",Shipped
O500283,CUST890992,8/25/2024,1857.43,"034 Denise Expressway, Jonathanside, ND 20441",Returned
O500284,CUST380116,11/25/2023,696.47,"198 Sandra Divide, West Crystalshire, KS 72312",Shipped
O500285,CUST142949,6/15/2025,1845.02,"814 Smith Ramp Suite 093, Annetteberg, NE 76924",Returned
O500286,CUST560016,1/2/2025,4773.47,"06410 Summer Overpass, East John, VT 03297",Delivered
O500287,CUST096983,5/14/2024,4004.19,"42041 Richard Drive Apt. 728, East Amandamouth, WY 04214",Pending
O500288,CUST608793,12/6/2024,1887.28,"0995 Kathleen Light, Donaldbury, VA 67456",Cancelled
O500289,CUST668780,12/30/2024,3393.54,"96451 Russell Shoals Apt. 890, Moonport, NE 70436",Pending
O500290,CUST643543,8/5/2024,3530.82,"25558 Daniel Mews Apt. 485, South Erikaville, NM 47334",Shipped
O500291,CUST973312,5/8/2024,1490.1,"747 Palmer Gateway, East Christyhaven, ME 26311",Shipped
O500292,CUST329489,4/13/2025,3095.75,"45341 Williamson Roads, South Laura, NV 92783",Pending
O500293,CUST210333,10/4/2024,3783.19,"89333 Osborne Run Suite 167, North Scottstad, OR 82047",Delivered
O500294,CUST295462,7/19/2024,1517.37,"1880 Nicole Hollow Apt. 291, West Ana, IN 09121",Cancelled
O500295,CUST707015,11/17/2024,4193.34,"72891 Paul Pass, Johnside, VA 26437",Cancelled
O500296,CUST381689,2/17/2025,4525.97,"2296 Carroll Unions, Manningshire, WY 96688",Pending
O500297,CUST067711,1/11/2024,962.68,"24674 Joseph Camp Suite 868, Mcclainstad, AK 81094",Cancelled
O500298,CUST386724,11/29/2024,1350.94,"52043 Ortega Lake Apt. 089, South Toddburgh, OK 63810",Shipped
O500299,CUST862757,9/22/2023,4256.64,"1053 Nathan Dale, Hugheschester, OH 77784",Returned
O500300,CUST054443,4/24/2025,4276.92,"7290 Adams Village Suite 990, East Marissafurt, MD 70878",Cancelled
O500301,CUST293658,8/6/2023,2278.95,"PSC 4977, Box 7698, APO AE 78905",Delivered
O500302,CUST626091,3/11/2025,1167.61,"PSC 1642, Box 6666, APO AE 45534",Returned
O500303,CUST475632,3/14/2024,610.42,"885 Brittany Mission Suite 634, Elijahville, GA 95696",Returned
O500304,CUST626845,11/8/2024,3762.21,"919 Stafford Freeway, Andrewberg, KY 45067",Cancelled
O500305,CUST898244,3/10/2024,4211.96,"936 Todd Dam Suite 098, Port Davidchester, CT 76061",Delivered
O500306,CUST217532,5/21/2025,1497.22,"885 Amy Cape, West Abigailmouth, WV 54206",Shipped
O500307,CUST259265,12/25/2024,1189.82,"859 Nathan Ramp Suite 319, Aaronmouth, VA 58895",Delivered
O500308,CUST667405,7/22/2023,1881.59,"644 Scott Flat Apt. 242, East Karenfurt, WV 78609",Cancelled
O500309,CUST136479,8/6/2024,2019.53,"15128 Newton Plaza Apt. 481, Kimberlyshire, MS 86478",Delivered
O500310,CUST306791,5/19/2024,457.34,"98073 Jeffery Forks Suite 706, Port Joshua, VA 62761",Pending
O500311,CUST407368,12/8/2024,3258.71,"9678 Cindy Divide Suite 815, Knightmouth, AZ 93019",Returned
O500312,CUST342383,3/13/2025,1245.21,"1592 Meyer Stream Apt. 864, Bensonburgh, GA 61067",Cancelled
O500313,CUST874915,3/2/2024,2027.56,"9812 Joshua Isle Apt. 385, Lake Amandaborough, MO 88381",Pending
O500314,CUST718389,9/7/2023,3366.77,"2706 Wilson Prairie Apt. 779, Elizabethborough, MA 47690",Shipped
O500315,CUST652473,3/21/2025,174.78,"31170 Brian Trace Apt. 672, Lake Ryanfort, AK 50517",Cancelled
O500316,CUST134337,1/9/2025,4401.82,"80700 Daniel Causeway Suite 458, South Lisa, MS 82558",Shipped
O500317,CUST349732,3/4/2025,2776.49,"2758 Lisa Forges Apt. 205, Howardstad, PA 10370",Delivered
O500318,CUST379221,7/29/2023,3735.01,"969 Welch Track Suite 043, Wrightburgh, MA 92991",Returned
O500319,CUST504883,11/17/2024,1778.14,"6549 Moss Village Apt. 899, Lake Tonya, MD 80618",Delivered
O500320,CUST125016,9/18/2024,2635.68,"93117 Golden Harbors Apt. 740, Staceymouth, CO 09324",Cancelled
O500321,CUST522402,4/20/2025,2634.04,"288 Lynn Mountains, Patriciaburgh, FL 93170",Delivered
O500322,CUST506019,3/2/2024,845.04,"8678 Cox Mountains, Lake Anthony, AL 40158",Delivered
O500323,CUST509568,8/1/2023,4800.94,"79756 Owens Circle, East Debra, SC 21227",Cancelled
O500324,CUST893986,9/26/2023,2834.68,"07717 Anthony Rest, Hughesberg, NM 22796",Cancelled
O500325,CUST819792,9/17/2024,3318.81,"Unit 5820 Box 7953, DPO AA 09336",Cancelled
O500326,CUST890650,4/28/2025,916.69,"969 Tate Radial, South Roger, SD 27659",Cancelled
O500327,CUST420823,9/26/2024,2393.69,"099 Christina Inlet Suite 983, New Jameston, IL 62890",Cancelled
O500328,CUST035749,3/14/2024,1455.64,"734 Katherine Underpass Apt. 217, Codyfurt, NC 62664",Shipped
O500329,CUST273229,7/10/2024,812.69,"8956 Laura Hollow Apt. 713, New Cynthia, OH 54807",Cancelled
O500330,CUST920901,6/3/2025,732.5,"88375 Makayla Park, Malikborough, NH 03222",Delivered
O500331,CUST461793,3/17/2025,1365.34,"32290 Miranda Motorway Suite 234, Marciabury, CO 05462",Delivered
O500332,CUST558314,2/3/2024,4048.83,"6481 Wayne Station Apt. 008, South Tannerside, NY 57758",Returned
O500333,CUST266831,11/15/2024,158.64,"74455 Jenkins Locks, East John, WI 13344",Shipped
O500334,CUST306893,12/12/2023,2925.9,"19824 Bell Viaduct, Boyerburgh, OH 19033",Cancelled
O500335,CUST706244,6/19/2025,789.14,"31803 Sanford Shoal, New Nancy, LA 42547",Cancelled
O500336,CUST098332,3/12/2025,586.87,"USNV Young, FPO AE 37266",Shipped
O500337,CUST827414,3/21/2025,3286.53,"6670 Donaldson Avenue Suite 179, South Alicia, VT 14133",Cancelled
O500338,CUST721545,9/13/2024,550.83,"766 Pennington Forks Apt. 543, West Tamara, VT 18250",Pending
O500339,CUST476359,11/16/2024,486.76,"16071 Daisy Fort, Port Emilyland, IN 82332",Returned
O500340,CUST391847,5/11/2025,4457.94,"8618 Kerr Path Apt. 886, Lake Nicholas, WV 12127",Delivered
O500341,CUST898043,12/30/2024,1293.68,"43584 Robinson Landing, South Charles, LA 81184",Shipped
O500342,CUST085796,9/7/2024,4105.69,"5136 Johnson Keys Apt. 722, South Cynthia, NM 41855",Delivered
O500343,CUST542179,5/28/2024,2891.43,"9266 Danielle Ranch, Victorview, MN 31223",Pending
O500344,CUST669614,7/31/2023,4970.3,"289 Velazquez Highway Apt. 343, Elizabethchester, NV 96288",Shipped
O500345,CUST702669,5/6/2025,2298.07,"2989 Grant Pike Apt. 328, Justinview, KS 26272",Delivered
O500346,CUST603019,5/13/2024,3159.74,"555 Craig Springs Apt. 340, Port Daniel, CT 97125",Delivered
O500347,CUST435038,9/6/2024,1166.48,"03345 Lloyd Prairie, Nancyfurt, ME 21607",Pending
O500348,CUST336222,1/13/2024,4038.57,"939 Moon Springs, Rushchester, IL 05012",Shipped
O500349,CUST010801,5/1/2024,399.6,"4903 Kristi Bridge Apt. 776, Lake Jamiefort, KS 14530",Pending
O500350,CUST914723,8/30/2024,2513.75,"1494 Daniel Causeway, Wilsonland, MS 67472",Pending
O500351,CUST829383,4/12/2024,418.91,"59235 George Views Apt. 590, Margaretville, CO 84327",Pending
O500352,CUST292489,11/9/2024,434.76,"556 Theresa Squares Suite 581, Obrientown, CO 22046",Shipped
O500353,CUST593406,12/26/2024,3944.15,"951 Frank Tunnel Apt. 577, North Debraburgh, AZ 61041",Returned
O500354,CUST090513,10/21/2023,1634.67,"9150 Castro Squares, North Kelly, TX 67730",Delivered
O500355,CUST299213,3/14/2024,4785.88,"326 Miller Plains Suite 914, Port Taylorstad, WY 27720",Pending
O500356,CUST379053,5/10/2024,2921.27,"633 Smith Crest Suite 579, Port Danielside, MI 61862",Shipped
O500357,CUST755948,12/22/2024,2616.13,"914 Nicholas Common Suite 797, Wagnershire, AL 80907",Delivered
O500358,CUST851032,2/7/2024,405.68,"034 Michael Plains, South Josephchester, TX 88567",Cancelled
O500359,CUST631865,4/2/2025,4055.63,"570 Singh Trail Suite 551, Codyberg, MO 61748",Delivered
O500360,CUST759261,4/23/2025,1804.64,"56824 Baker Bypass Suite 465, Harriston, CO 72612",Shipped
O500361,CUST854010,2/17/2025,2222.42,"9463 Stacy Stream Suite 810, Clineburgh, VT 94039",Returned
O500362,CUST186757,7/11/2024,2934.42,"USCGC Durham, FPO AE 71375",Shipped
O500363,CUST379548,5/13/2024,105.54,"Unit 2705 Box 2744, DPO AA 95015",Shipped
O500364,CUST312000,6/1/2025,916.27,"30243 Edward Roads Suite 573, Olsonberg, CA 02604",Cancelled
O500365,CUST089117,6/2/2024,4880.34,"9036 Webb Dam Apt. 692, Wellshaven, NM 46594",Shipped
O500366,CUST173778,6/15/2024,384.36,"167 Mccarthy Centers, East Katiehaven, ND 35360",Returned
O500367,CUST848348,8/27/2023,2192,"877 Martin Ranch, South Paula, SC 47332",Cancelled
O500368,CUST944693,4/26/2025,2481.25,"267 Wright Lakes, Washingtonton, OR 29020",Shipped
O500369,CUST568986,12/23/2024,4553.86,"USS Hayes, FPO AA 75936",Delivered
O500370,CUST229369,6/12/2024,2625.32,"2430 William Expressway, West Jennifer, NM 58557",Cancelled
O500371,CUST929941,4/25/2025,2322,"329 Gilbert Key Apt. 764, Daniellechester, ND 20445",Pending
O500372,CUST602317,3/2/2025,3855.59,"615 Timothy Highway, Cassandraport, AL 98047",Shipped
O500373,CUST714003,5/25/2024,1911.07,"284 Valerie Centers, Gonzalezmouth, HI 56535",Pending
O500374,CUST546010,3/1/2024,4754.44,"9785 Nguyen Wells, Jimenezville, MS 96749",Returned
O500375,CUST268328,5/3/2025,2990.23,"099 Davis Corner Apt. 364, Masonville, AL 68695",Returned
O500376,CUST582443,12/5/2024,2967.87,"314 Mann Creek, Dustinland, TX 35869",Returned
O500377,CUST553410,3/4/2025,1721.17,"41250 Campbell Ferry, New Lindaland, TN 89430",Pending
O500378,CUST623486,7/5/2024,3796.2,"546 Heather Ports, Thomasborough, MS 44774",Pending
O500379,CUST193396,10/25/2023,1758.19,"Unit 9418 Box 9573, DPO AE 19113",Pending
O500380,CUST194793,12/16/2023,494.74,"Unit 7537 Box 1939, DPO AP 94972",Shipped
O500381,CUST122770,2/12/2024,4523.77,"80868 Jennifer Lake, Brandonside, TN 54805",Shipped
O500382,CUST426403,9/21/2023,1155.54,"158 Alexandra Lock Apt. 883, Carlsonfort, NM 46069",Delivered
O500383,CUST160327,8/11/2023,339.81,"6598 Roberts Island Apt. 739, Kayleebury, KS 48712",Delivered
O500384,CUST547787,5/22/2024,3367,"84578 Jeremy Path, Torresland, PA 16406",Delivered
O500385,CUST091240,11/23/2023,4372.05,"3062 Elizabeth Glen, Jonestown, UT 81649",Shipped
O500386,CUST705135,10/29/2023,3389.67,"57384 Woods Spring, North Tiffanyview, AL 15511",Delivered
O500387,CUST864586,4/22/2025,4172.69,"79642 John Cliff, New Christopherside, VA 10916",Cancelled
O500388,CUST284282,2/18/2024,196.99,"6915 Andrew Brooks Suite 461, Andersonport, IA 54966",Shipped
O500389,CUST150633,11/13/2023,3383.33,"979 Cummings Mountains, New Martin, MT 53634",Delivered
O500390,CUST523425,9/21/2024,954.16,"27505 Matthew Common, Grayborough, MS 29947",Pending
O500391,CUST042187,6/1/2024,3265.21,"920 Johnny Groves, New Christopherville, AR 68987",Pending
O500392,CUST520863,5/21/2024,1485.25,"5530 Hays Mount Apt. 788, Gilmoremouth, NV 51184",Delivered
O500393,CUST600395,12/19/2024,2558.08,"8535 Joseph Glens Apt. 393, Lake Dylan, DE 70791",Returned
O500394,CUST764026,11/16/2023,1182.31,"35040 Ramsey Ports, Martinbury, HI 22367",Cancelled
O500395,CUST587593,8/13/2023,1549.64,"483 Megan Trail, Smithhaven, CA 22511",Cancelled
O500396,CUST880522,7/26/2024,1341.95,"00117 Kimberly Falls Apt. 335, Wayneshire, MO 77713",Returned
O500397,CUST531777,9/27/2024,2090.42,"120 Kevin Avenue Apt. 905, Schwartzshire, OK 69756",Delivered
O500398,CUST338316,8/6/2024,1505.12,"7314 Walker Overpass Suite 522, Mathewsshire, NM 99101",Pending
O500399,CUST854299,11/10/2024,883.69,"0423 Shannon Fall Apt. 015, East Duanebury, OH 80535",Delivered
O500400,CUST737975,2/28/2025,4653.03,"6752 Jones Turnpike, Port Donaldmouth, WV 38430",Pending
O500401,CUST851946,4/20/2025,4017.38,"521 Lynn Union, Williamsfort, LA 51913",Cancelled
O500402,CUST082621,12/23/2023,1113.26,"7844 Ferrell Valleys, New Valerieville, SC 21209",Cancelled
O500403,CUST187573,10/17/2024,80.39,"57200 Riley Isle, North Roberto, AR 46227",Shipped
O500404,CUST624582,10/4/2023,2743.57,"35235 Troy View Apt. 963, Robinview, MO 62029",Delivered
O500405,CUST560988,3/12/2025,2480.94,"00532 Nelson Wall Suite 949, Tylerside, OK 57093",Pending
O500406,CUST537050,6/24/2025,4311.26,"21542 Navarro Villages, Morrismouth, MA 42548",Pending
O500407,CUST644991,2/14/2025,655.41,"527 Aaron Ramp Suite 801, New Kimberlyborough, TX 30275",Shipped
O500408,CUST031069,5/25/2025,4444.06,"8206 Katie Port Apt. 186, North Hunterton, IL 90336",Pending
O500409,CUST748052,8/20/2024,4224.84,"USCGC Baker, FPO AE 21652",Pending
O500410,CUST132718,11/10/2023,324.67,"097 Dominguez Stream Apt. 301, West Hollychester, GA 70366",Pending
O500411,CUST196310,6/24/2024,4878.29,"4145 Matthew Manor Apt. 008, Jonesstad, NC 47197",Pending
O500412,CUST316366,9/9/2024,1036.26,"8647 Haas Neck Apt. 091, Tanyaberg, OR 15723",Pending
O500413,CUST952213,8/24/2024,1698.65,"594 Jones Island Apt. 860, Hayesberg, SC 77501",Pending
O500414,CUST916904,1/27/2025,3013.08,"929 Steven Stravenue, Barrettshire, SC 87815",Returned
O500415,CUST933483,4/16/2025,2977.35,"3368 Andre Well, North Stephen, MA 22612",Cancelled
O500416,CUST953025,4/14/2024,2342.43,"4961 Elizabeth Gardens, Ramirezhaven, MO 47354",Cancelled
O500417,CUST971061,9/23/2024,4981.22,"PSC 8142, Box 0749, APO AP 72986",Returned
O500418,CUST336485,12/30/2024,2861.99,"57136 Anna Isle Apt. 963, Fowlerchester, PA 67557",Cancelled
O500419,CUST123151,12/23/2023,2635.21,"06898 Victor Forest Suite 691, Lake Ryan, AZ 10776",Shipped
O500420,CUST084753,1/22/2024,4693.92,"383 Johnson Grove, East Philipside, MO 40988",Cancelled
O500421,CUST394583,5/15/2024,2238.91,"84193 Thomas Squares Suite 756, Williamport, WY 61685",Shipped
O500422,CUST075060,5/9/2024,2984.02,"99772 Kara Springs, Port Janet, SD 65349",Cancelled
O500423,CUST330488,8/12/2023,3569.16,"47939 Daniels Island, South Eric, WA 25534",Delivered
O500424,CUST919104,3/27/2024,2368.38,"235 Jennifer Spur, Ericview, PA 37461",Shipped
O500425,CUST085339,5/13/2025,2828.82,"4403 John Stream, South Lisashire, MD 64553",Delivered
O500426,CUST652386,11/21/2024,2352.68,"0643 Jeffrey Ford, West Nancy, NY 77179",Cancelled
O500427,CUST716351,2/18/2024,3702.66,"446 Hill Walks, New Christina, MI 12192",Pending
O500428,CUST264719,5/27/2025,1285.07,"68380 Guzman Fort, West Rachelstad, MT 91311",Pending
O500429,CUST191663,12/1/2024,3780.9,"939 Linda Islands, West Michelle, WV 59830",Returned
O500430,CUST080589,10/7/2023,303.99,"0148 Rebecca Dale, North Lisashire, VT 33093",Pending
O500431,CUST151810,2/7/2024,3345.33,"18276 Angela Canyon, Kellyburgh, CA 07942",Returned
O500432,CUST441715,8/25/2023,190.82,"17801 Davis Lock Apt. 944, South Bryanburgh, FL 06633",Returned
O500433,CUST082947,4/28/2024,1503.8,"431 Alexander Shoal, Ericaborough, MI 04495",Delivered
O500434,CUST691603,11/23/2024,1272.79,"724 Thomas Valleys, Lake Sydney, NY 34004",Pending
O500435,CUST829573,11/26/2024,4981.43,"55832 Bright Plaza Apt. 869, West Pamelatown, NE 99560",Cancelled
O500436,CUST946987,4/11/2024,1743.09,"549 Benjamin Walk, West Harold, VA 21611",Cancelled
O500437,CUST615536,11/24/2023,1855.76,"81684 Amanda Square Apt. 298, Shelbybury, DE 90646",Returned
O500438,CUST121710,4/8/2024,2506.94,"4935 Anthony Terrace, Joyceberg, CT 58950",Shipped
O500439,CUST934034,5/12/2024,4430.68,"264 Julie Isle Apt. 132, Calvinport, ME 58000",Shipped
O500440,CUST333327,8/15/2023,1983.18,"3050 Harrison Drives Apt. 424, Lake Samuelberg, NY 37856",Returned
O500441,CUST092680,12/6/2023,589.04,"670 Sanders Heights, West Jonathan, MD 53260",Cancelled
O500442,CUST558742,9/11/2023,4160.27,"4859 Brandi Light Suite 919, Port Dianabury, ID 94575",Pending
O500443,CUST503043,2/15/2024,4266.06,"3182 Cathy Shores Apt. 235, Davidborough, HI 64552",Pending
O500444,CUST503133,11/3/2024,2604.35,"906 Teresa Via, Sanchezmouth, LA 03689",Returned
O500445,CUST346029,7/29/2023,3354.21,"757 Amy Springs Suite 898, Floydport, ND 18544",Pending
O500446,CUST439703,3/3/2025,1559.19,"7330 Jackie Flats Apt. 837, Robinsonmouth, ND 71361",Delivered
O500447,CUST869289,9/3/2024,2301.31,"97109 Williams Coves Apt. 280, Danielfort, NH 17574",Delivered
O500448,CUST193027,10/10/2023,2915.22,"9248 Nicholas Courts, Mckinneymouth, NE 67820",Pending
O500449,CUST337605,1/11/2024,4689.74,"649 Zimmerman Locks Suite 459, Johnsontown, AZ 28416",Cancelled
O500450,CUST852984,6/21/2025,1561.96,"76815 Ruiz Street Apt. 310, Tiffanybury, FL 11701",Returned
O500451,CUST738004,1/12/2025,1393.74,"63628 Hubbard Crossing Apt. 234, Manningfurt, HI 72191",Shipped
O500452,CUST115790,6/4/2024,1870.47,"02384 Cross Green, New Jose, OK 52476",Delivered
O500453,CUST275741,1/11/2025,223.74,"4608 Donald Light, New Oliviafurt, VT 75456",Pending
O500454,CUST750496,1/24/2025,661.4,"491 Alex Hollow Apt. 785, West Frank, OK 68672",Cancelled
O500455,CUST355342,4/10/2024,2492.33,"766 Lindsey Plaza Suite 153, Matthewborough, NM 05653",Cancelled
O500456,CUST046364,4/10/2025,4865.91,"98508 Castillo Crossing, Cannontown, KS 78185",Delivered
O500457,CUST341945,12/28/2024,2409.78,"973 Jeffery Circles Apt. 966, Parkerburgh, MO 05648",Shipped
O500458,CUST571521,3/10/2025,94.46,"247 Garcia Underpass, Brownport, ID 22890",Delivered
O500459,CUST986935,2/19/2024,3335.2,"2214 Amanda Loop Suite 564, East Bill, VT 17376",Shipped
O500460,CUST514203,1/18/2024,3708.65,"336 Li Throughway, Tyronemouth, CA 35170",Pending
O500461,CUST655069,5/2/2025,4140.56,"PSC 9899, Box 5767, APO AE 67052",Cancelled
O500462,CUST186946,5/9/2025,437.58,"42929 Wilson Station Apt. 042, Victoriafort, CO 96392",Returned
O500463,CUST017102,2/16/2024,4168.37,"331 Mitchell Route Suite 733, Katherinefort, DE 28071",Shipped
O500464,CUST248214,4/18/2025,3850.88,"7143 Lopez Manors Suite 861, New Crystalstad, LA 11062",Pending
O500465,CUST735179,7/20/2023,4156.02,"85115 Walls Parkway Apt. 031, Kyleburgh, AL 89289",Returned
O500466,CUST263171,4/16/2025,1772.5,"0031 Bishop Island, Brownmouth, SD 72322",Pending
O500467,CUST933468,4/26/2024,752.26,"93100 Joel Village, Charleshaven, CT 66661",Delivered
O500468,CUST239520,12/25/2023,834.85,"57756 Rivas Camp, Lake Johnborough, NH 92100",Pending
O500469,CUST764245,6/12/2024,2048.92,"80152 Livingston Crest Apt. 581, Lake Michael, OR 07255",Delivered
O500470,CUST056433,8/29/2024,4657.83,"PSC 1215, Box 2642, APO AE 14230",Returned
O500471,CUST927712,1/19/2025,161.79,"2631 Kevin Land Suite 342, West Thomasport, MA 13716",Returned
O500472,CUST677517,1/4/2024,3852.78,"24708 Laura Port Apt. 875, East Daniel, HI 49293",Cancelled
O500473,CUST125019,5/5/2025,2752.42,"PSC 2362, Box 8988, APO AA 16919",Cancelled
